assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,yellow_cards,player,Involved
0,0,17,0,22.6,341,0.1,0.1,0.0,0.55,1,0,4.7,22.6,90,0,0,0,0,0,96201,1,1,1,2.0,2,41093,10373,43,0,Aaron_Wan-Bissaka_341,1
0,0,9,0,13.0,341,0.0,0.0,0.0,2.93,3,0,3.8,21.2,90,0,0,0,0,0,112949,1,2,3,4.0,1,25389,8097,43,0,Aaron_Wan-Bissaka_341,1
0,0,17,0,4.4,341,0.03,0.03,0.0,1.17,1,0,1.8,11.2,86,0,0,0,0,0,172521,1,1,2,2.0,2,71536,13835,43,0,Aaron_Wan-Bissaka_341,1
0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,172521,0,2,2,0.0,0,71536,13835,43,0,Aaron_Wan-Bissaka_341,0
0,0,4,0,0.3,341,0.0,0.0,0.0,0.39,0,0,0.4,4.0,17,0,0,0,0,0,135682,0,2,0,0.0,1,2452,38566,43,0,Aaron_Wan-Bissaka_341,1
0,0,7,0,12.0,341,0.18,0.18,0.0,0.25,0,0,1.8,6.4,21,0,0,0,0,0,116518,0,0,3,0.0,1,1662,21696,43,0,Aaron_Wan-Bissaka_341,1
0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,82954,0,0,7,0.0,0,2736,8019,43,0,Aaron_Wan-Bissaka_341,0
0,0,23,1,0.9,341,0.01,0.04,0.03,1.14,0,0,2.7,20.2,90,0,0,0,0,0,75946,1,0,0,6.0,6,1819,9008,43,0,Aaron_Wan-Bissaka_341,1
0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,71513,0,0,2,0.0,0,4050,3107,43,0,Aaron_Wan-Bissaka_341,0
0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,71513,0,0,1,0.0,0,4050,3107,43,0,Aaron_Wan-Bissaka_341,0
0,0,24,1,28.3,341,0.18,0.93,0.75,1.02,0,0,8.8,25.8,90,0,0,0,0,0,68139,1,0,2,34.0,6,1144,4850,43,0,Aaron_Wan-Bissaka_341,1
0,0,26,1,19.2,341,0.06,0.12,0.06,0.68,0,0,5.7,22.4,90,0,0,0,0,0,77803,1,2,0,15.0,6,10711,1792,43,0,Aaron_Wan-Bissaka_341,1
0,0,6,0,1.2,341,0.0,0.07,0.07,1.54,1,0,3.2,10.2,70,0,0,0,0,0,92218,1,2,2,21.0,1,18291,3918,43,1,Aaron_Wan-Bissaka_341,1
0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,164399,0,0,1,0.0,0,62781,4607,43,0,Aaron_Wan-Bissaka_341,0
0,0,12,0,1.9,341,0.02,0.09,0.07,2.29,1,0,2.7,18.4,90,0,0,0,0,0,164399,1,0,1,7.0,2,62781,4607,43,0,Aaron_Wan-Bissaka_341,1
0,0,10,0,34.6,341,0.06,0.06,0.0,1.29,1,0,5.7,18.6,86,0,0,0,0,0,148268,1,0,1,4.0,1,7514,10620,43,1,Aaron_Wan-Bissaka_341,1
0,0,24,1,12.9,341,0.03,0.03,0.0,0.39,0,0,3.1,14.2,90,0,0,0,0,0,150353,1,0,2,4.0,6,8933,7227,43,0,Aaron_Wan-Bissaka_341,1
0,0,21,1,14.5,341,0.04,0.11,0.07,1.19,0,0,4.6,14.6,90,0,0,0,0,0,185904,1,1,0,17.0,6,39403,5634,43,0,Aaron_Wan-Bissaka_341,1
0,0,13,0,2.9,341,0.01,0.11,0.1,1.93,1,0,2.9,20.8,90,0,0,0,0,0,185904,1,1,4,5.0,2,39403,5634,43,0,Aaron_Wan-Bissaka_341,1
0,0,0,0,0.0,341,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,203787,0,1,2,0.0,0,22832,5685,43,0,Aaron_Wan-Bissaka_341,0
0,0,13,0,3.5,185,0.02,0.14,0.12,1.64,1,0,3.9,10.0,90,0,0,0,0,0,18221,1,1,0,25.0,2,0,0,55,0,Abdoulaye_Doucouré_185,1
0,0,3,0,0.6,185,0.0,0.0,0.0,0.37,1,0,0.3,0.2,34,0,0,0,0,0,24075,1,1,2,2.0,1,3774,3083,55,0,Abdoulaye_Doucouré_185,1
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,14337,0,1,1,0.0,0,269,9810,54,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10094,0,1,1,0.0,0,57,4722,54,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,8484,0,1,1,0.0,0,28,1750,53,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7352,0,0,0,0.0,0,52,1226,53,0,Abdoulaye_Doucouré_185,0
0,0,3,0,0.8,185,0.01,0.01,0.0,0.33,0,0,0.1,0.6,9,0,0,0,0,0,6677,0,0,1,0.0,1,82,235,53,0,Abdoulaye_Doucouré_185,1
0,0,3,0,0.0,185,0.0,0.0,0.0,0.23,0,0,0.0,0.0,1,0,0,0,0,0,6861,0,2,1,0.0,1,292,256,53,0,Abdoulaye_Doucouré_185,1
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6981,0,2,1,0.0,0,330,337,53,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6996,0,0,2,0.0,0,177,278,53,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6980,0,0,1,0.0,0,121,196,53,0,Abdoulaye_Doucouré_185,0
0,0,3,0,0.1,185,0.0,0.0,0.0,0.07,0,0,0.0,0.2,4,0,0,0,0,0,6965,0,0,3,0.0,1,127,199,53,0,Abdoulaye_Doucouré_185,1
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6976,0,0,0,0.0,0,161,234,53,0,Abdoulaye_Doucouré_185,0
0,0,3,0,3.5,185,0.03,0.03,0.0,0.83,1,0,0.8,0.6,29,0,0,0,0,0,6914,0,2,0,4.0,1,125,242,53,0,Abdoulaye_Doucouré_185,1
0,0,3,0,0.7,185,0.0,0.0,0.0,0.21,0,0,0.3,2.2,15,0,0,0,0,0,6880,0,0,3,0.0,1,101,191,53,0,Abdoulaye_Doucouré_185,1
0,0,3,0,0.6,185,0.0,0.0,0.0,0.23,1,0,0.1,0.2,7,0,0,0,0,0,7045,0,2,1,0.0,1,428,363,53,0,Abdoulaye_Doucouré_185,1
0,0,3,0,0.0,185,0.0,0.0,0.0,0.48,0,0,0.1,1.0,1,0,0,0,0,0,7004,0,1,1,0.0,1,64,158,53,0,Abdoulaye_Doucouré_185,1
0,0,-2,0,0.4,185,0.0,0.06,0.06,0.33,0,0,0.1,0.0,32,0,0,0,0,0,6982,0,4,1,4.0,0,69,114,53,1,Abdoulaye_Doucouré_185,1
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6968,0,2,1,0.0,0,112,175,53,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6919,0,0,2,0.0,0,48,124,53,0,Abdoulaye_Doucouré_185,0
0,0,6,1,11.8,185,0.01,0.25,0.24,0.86,0,0,3.3,11.4,90,0,0,0,0,0,6846,1,0,1,10.0,3,63,171,53,0,Abdoulaye_Doucouré_185,1
0,0,5,0,2.1,185,0.02,0.02,0.0,2.19,2,0,0.5,1.0,90,0,0,0,0,0,7141,1,0,2,2.0,1,368,123,53,1,Abdoulaye_Doucouré_185,1
0,0,13,1,29.0,185,0.05,0.05,0.0,0.6,0,0,5.4,19.4,90,0,0,0,0,0,7318,1,0,1,6.0,2,286,142,53,1,Abdoulaye_Doucouré_185,1
0,0,9,0,17.6,185,0.2,0.35,0.15,1.94,2,0,4.8,10.6,90,0,0,0,0,0,10342,1,2,0,20.0,1,2063,382,53,1,Abdoulaye_Doucouré_185,1
0,0,7,0,21.3,185,0.09,0.09,0.0,2.03,3,0,2.7,5.8,78,0,0,0,0,0,10342,1,0,4,0.0,2,2063,382,53,0,Abdoulaye_Doucouré_185,1
0,2,32,0,35.0,185,0.26,0.7,0.44,0.91,2,1,12.2,45.8,90,0,0,0,0,0,8307,1,2,2,41.0,9,77,819,53,0,Abdoulaye_Doucouré_185,1
1,0,11,1,12.0,185,0.01,0.01,0.0,2.1,0,0,3.2,18.4,90,0,0,0,0,0,8573,1,0,1,2.0,5,685,505,53,1,Abdoulaye_Doucouré_185,1
1,3,37,0,21.3,185,0.01,0.51,0.5,2.37,2,1,11.9,62.6,90,0,0,0,0,0,9079,1,2,2,35.0,13,705,491,53,0,Abdoulaye_Doucouré_185,1
0,0,-10,0,13.7,185,0.06,0.23,0.17,2.42,1,0,1.8,0.2,57,0,0,0,1,0,14403,1,1,1,4.0,-2,6139,1076,53,0,Abdoulaye_Doucouré_185,1
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,12960,0,0,2,0.0,0,2231,3677,53,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,10970,0,3,1,0.0,0,43,2024,53,0,Abdoulaye_Doucouré_185,0
0,0,0,0,0.0,185,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9919,0,0,0,0.0,0,42,1050,53,0,Abdoulaye_Doucouré_185,0
0,0,14,0,23.8,185,0.23,0.28,0.05,2.44,4,0,5.1,17.8,90,0,0,0,0,0,9806,1,4,1,9.0,2,65,257,53,0,Abdoulaye_Doucouré_185,1
0,0,12,0,24.8,185,0.04,0.23,0.19,3.46,2,0,5.5,17.0,90,0,0,0,0,0,9627,1,2,2,13.0,2,93,263,53,0,Abdoulaye_Doucouré_185,1
0,2,44,0,21.1,185,0.06,0.55,0.49,3.26,1,2,14.2,80.4,90,0,0,0,0,0,9562,1,5,1,40.0,13,117,249,53,1,Abdoulaye_Doucouré_185,1
0,0,8,0,2.7,185,0.01,0.01,0.0,0.76,3,0,1.5,5.8,90,0,0,0,0,0,11098,1,3,0,6.0,2,1658,228,53,0,Abdoulaye_Doucouré_185,1
0,0,9,0,14.8,185,0.4,0.49,0.09,1.55,1,0,2.5,4.6,90,0,0,0,0,0,12134,1,1,1,6.0,2,1523,578,53,0,Abdoulaye_Doucouré_185,1
0,3,31,1,0.0,185,0.01,0.12,0.11,0.49,0,1,0.0,0.0,90,0,0,0,0,0,29005,1,0,1,0.0,11,16175,795,53,0,Abdoulaye_Doucouré_185,1
0,0,0,0,0.8,408,0.0,0.04,0.04,0.99,2,0,0.0,0.0,45,0,0,0,0,0,58462,1,1,4,1.0,1,0,0,55,0,Adam_Armstrong_408,1
1,0,15,0,11.1,408,0.13,0.13,0.0,0.06,0,0,3.3,17.4,29,0,0,0,0,0,65627,0,2,2,4.0,4,9403,10310,55,0,Adam_Armstrong_408,1
0,0,5,0,1.3,408,0.01,0.01,0.0,0.29,1,0,0.8,2.6,69,0,0,0,0,0,80588,1,2,1,4.0,2,22460,14248,55,0,Adam_Armstrong_408,1
0,0,8,0,25.7,408,0.31,0.37,0.06,1.4,1,0,6.0,9.6,76,0,0,0,0,0,78732,1,1,0,25.0,2,10596,14561,55,0,Adam_Armstrong_408,1
0,3,34,0,0.9,408,0.02,0.31,0.29,1.06,1,1,6.8,39.2,85,0,0,0,0,0,78093,1,1,2,28.0,9,10850,14089,55,0,Adam_Armstrong_408,1
0,0,1,0,3.8,408,0.03,0.16,0.13,0.8,1,0,1.6,0.0,82,0,0,0,0,0,158394,1,0,1,15.0,2,86076,19907,55,0,Adam_Armstrong_408,1
0,0,4,0,0.6,408,0.0,0.0,0.0,0.88,1,0,1.2,9.6,70,0,0,0,0,0,161312,1,0,1,2.0,2,15971,13264,55,0,Adam_Armstrong_408,1
0,0,2,0,17.0,408,0.06,0.39,0.33,0.5,0,0,7.3,8.2,30,0,0,0,0,0,166199,0,2,1,48.0,1,21173,21776,55,0,Adam_Armstrong_408,1
0,0,4,0,13.0,408,0.02,0.02,0.0,2.01,4,0,1.3,0.2,65,0,0,0,0,0,139838,1,0,4,0.0,2,9235,35362,55,0,Adam_Armstrong_408,1
0,0,5,0,22.2,408,0.04,0.04,0.0,1.21,1,0,3.6,14.0,73,0,0,0,0,0,132945,1,1,1,0.0,2,5642,13855,55,0,Adam_Armstrong_408,1
0,0,8,1,11.5,408,0.02,0.05,0.03,0.98,0,0,2.6,2.2,87,0,0,0,0,0,126571,1,1,0,12.0,2,5065,9086,55,0,Adam_Armstrong_408,1
0,0,5,0,0.6,408,0.0,0.03,0.03,0.85,1,0,1.6,5.4,72,0,0,0,0,0,120875,1,1,1,10.0,2,2151,11439,55,0,Adam_Armstrong_408,1
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,115475,0,0,1,0.0,0,4988,11017,55,0,Adam_Armstrong_408,0
0,0,6,0,21.3,408,0.04,0.07,0.03,0.03,1,0,3.9,9.0,26,0,0,0,0,0,109299,0,4,1,9.0,1,5183,11840,55,0,Adam_Armstrong_408,1
0,0,0,0,1.1,408,0.0,0.16,0.16,1.63,3,0,2.3,0.0,58,0,0,0,0,0,105664,1,1,3,25.0,1,4385,8441,55,0,Adam_Armstrong_408,1
0,0,2,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,6,0,0,0,0,0,103023,0,3,1,0.0,1,17700,21096,55,0,Adam_Armstrong_408,1
0,0,2,0,0.0,408,0.0,0.0,0.0,0.79,0,0,0.0,0.0,1,0,0,0,0,0,100380,0,1,2,0.0,1,2546,5466,55,0,Adam_Armstrong_408,1
0,0,3,0,1.0,408,0.01,0.01,0.0,0.09,0,0,0.1,0.2,26,0,0,0,0,0,97509,0,1,0,0.0,1,2205,5180,55,0,Adam_Armstrong_408,1
0,0,4,0,0.6,408,0.01,0.06,0.05,0.68,0,0,1.1,3.4,29,0,0,0,0,0,94406,0,2,1,7.0,1,2855,6153,55,0,Adam_Armstrong_408,1
0,0,3,0,0.6,408,0.0,0.31,0.31,1.42,1,0,2.5,5.4,83,0,0,0,0,0,91643,1,1,0,19.0,2,2068,5140,54,0,Adam_Armstrong_408,1
0,0,3,0,0.4,408,0.0,0.02,0.02,0.08,0,0,1.1,3.4,9,0,0,0,0,0,89102,0,0,3,7.0,1,2473,5334,54,0,Adam_Armstrong_408,1
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,87087,0,2,1,0.0,0,1057,3208,54,0,Adam_Armstrong_408,0
0,0,3,0,0.3,408,0.03,0.37,0.34,1.04,0,0,2.5,3.2,31,0,0,0,0,0,85261,0,1,0,21.0,1,915,2839,54,0,Adam_Armstrong_408,1
0,0,1,0,0.3,408,0.0,0.0,0.0,0.09,0,0,0.0,0.0,8,0,0,0,0,0,88413,0,0,1,0.0,1,4776,2816,54,0,Adam_Armstrong_408,1
0,0,-5,0,0.3,408,0.0,0.0,0.0,0.76,0,0,0.0,0.0,27,0,0,0,0,0,85544,0,0,1,0.0,0,1396,3392,54,1,Adam_Armstrong_408,1
0,0,2,0,1.2,408,0.0,0.0,0.0,0.03,0,0,0.3,0.2,14,0,0,0,0,0,84426,0,0,0,2.0,1,1658,2994,54,0,Adam_Armstrong_408,1
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,84426,0,2,0,0.0,0,1658,2994,54,0,Adam_Armstrong_408,0
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,82635,0,3,3,0.0,0,642,2176,54,0,Adam_Armstrong_408,0
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,81625,0,0,1,0.0,0,909,2247,53,0,Adam_Armstrong_408,0
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,80634,0,4,1,0.0,0,590,1752,53,0,Adam_Armstrong_408,0
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,80553,0,2,0,0.0,0,1201,1352,53,0,Adam_Armstrong_408,0
0,0,3,0,0.1,408,0.0,0.0,0.0,1.88,1,0,0.3,1.2,76,0,0,0,0,0,79951,1,3,3,2.0,1,875,1566,53,1,Adam_Armstrong_408,1
0,0,5,0,1.6,408,0.02,0.21,0.19,1.0,1,0,3.7,5.4,75,0,0,0,0,0,79467,1,1,0,30.0,2,668,1197,53,0,Adam_Armstrong_408,1
0,0,2,0,0.0,408,0.0,0.0,0.0,1.67,2,0,0.0,0.0,20,0,0,0,0,0,79738,0,1,3,0.0,1,1193,1085,53,0,Adam_Armstrong_408,1
0,0,8,0,10.3,408,0.0,0.1,0.1,0.12,0,0,1.6,2.0,14,0,0,0,0,0,79118,0,3,4,4.0,1,703,1286,53,0,Adam_Armstrong_408,1
0,0,3,0,1.2,408,0.0,0.0,0.0,0.05,0,0,0.1,0.2,8,0,0,0,0,0,78630,0,2,0,0.0,1,475,985,53,0,Adam_Armstrong_408,1
0,0,0,0,0.0,408,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,78231,0,1,3,0.0,0,423,861,53,0,Adam_Armstrong_408,0
0,0,25,0,0.0,408,0.0,0.12,0.12,2.38,2,1,0.0,0.0,27,0,0,0,0,0,77852,0,4,4,0.0,5,264,660,53,0,Adam_Armstrong_408,1
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5783,0,1,2,0.0,0,0,0,45,0,Adam_Forshaw_224,0
0,0,3,0,0.1,224,0.0,0.0,0.0,0.03,0,0,0.1,0.6,2,0,0,0,0,0,5224,0,2,2,0.0,1,175,880,45,0,Adam_Forshaw_224,1
0,0,3,0,0.4,224,0.01,0.01,0.0,0.12,0,0,0.1,0.8,29,0,0,0,0,0,6276,0,0,3,0.0,1,1120,767,45,0,Adam_Forshaw_224,1
0,0,6,0,14.5,224,0.19,0.19,0.0,0.0,0,0,1.8,3.4,16,0,0,0,0,0,6688,0,0,1,0.0,1,936,956,45,0,Adam_Forshaw_224,1
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6844,0,1,1,0.0,0,561,738,45,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6710,0,2,5,0.0,0,498,835,45,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5950,0,0,0,0.0,0,130,515,45,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,5240,0,1,2,0.0,0,12,709,45,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4884,0,1,0,0.0,0,23,402,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4567,0,0,2,0.0,0,13,245,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4622,0,3,2,0.0,0,103,155,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4346,0,2,1,0.0,0,21,290,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4188,0,3,4,0.0,0,24,190,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4034,0,3,4,0.0,0,17,178,44,0,Adam_Forshaw_224,0
0,0,6,0,1.3,224,0.01,0.01,0.0,3.38,3,0,0.4,2.8,64,0,0,0,0,0,3985,1,3,1,0.0,2,250,322,44,0,Adam_Forshaw_224,1
0,0,5,0,10.8,224,0.0,0.0,0.0,1.33,0,0,1.8,7.4,45,0,0,0,0,0,4081,1,0,0,0.0,1,153,86,44,0,Adam_Forshaw_224,1
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4099,0,2,2,0.0,0,72,71,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4036,0,1,2,0.0,0,88,162,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3902,0,0,0,0.0,0,3,147,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3792,0,0,1,0.0,0,10,119,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3792,0,2,2,0.0,0,10,119,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3744,0,2,0,0.0,0,9,65,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3690,0,0,1,0.0,0,9,61,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3649,0,0,1,0.0,0,15,55,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3615,0,0,1,0.0,0,7,45,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3633,0,2,2,0.0,0,54,42,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3578,0,4,2,0.0,0,8,62,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3565,0,1,4,0.0,0,28,40,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3565,0,1,2,0.0,0,28,40,44,0,Adam_Forshaw_224,0
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3538,0,5,1,0.0,0,5,33,44,0,Adam_Forshaw_224,0
0,0,3,0,0.0,224,0.0,0.0,0.0,0.62,1,0,0.2,2.0,13,0,0,0,0,0,3553,0,6,1,0.0,1,27,29,44,0,Adam_Forshaw_224,1
0,0,5,0,0.6,224,0.01,0.01,0.0,0.06,0,0,0.5,4.0,10,0,0,0,0,0,3625,0,1,2,0.0,1,61,18,44,0,Adam_Forshaw_224,1
0,0,0,0,0.0,224,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,3615,0,1,1,0.0,0,31,27,44,0,Adam_Forshaw_224,0
0,0,3,0,1.1,224,0.05,0.05,0.0,0.39,1,0,0.6,4.4,19,0,0,0,0,0,3620,0,1,4,0.0,1,29,30,44,0,Adam_Forshaw_224,1
0,0,4,0,1.9,224,0.0,0.0,0.0,1.65,2,0,0.4,1.8,79,0,0,0,0,0,3781,1,1,2,0.0,2,179,37,44,0,Adam_Forshaw_224,1
0,0,13,0,15.5,224,0.07,0.07,0.0,1.24,1,0,3.2,16.4,45,0,0,0,0,0,3832,0,2,2,0.0,1,164,126,44,0,Adam_Forshaw_224,1
0,0,6,0,15.8,224,0.06,0.06,0.0,1.0,1,0,2.2,6.0,61,0,0,0,0,0,3886,1,1,3,0.0,2,131,89,44,0,Adam_Forshaw_224,1
0,0,21,0,0.0,224,0.25,0.28,0.03,2.12,4,0,0.0,0.0,90,0,0,0,0,0,4004,1,4,1,0.0,2,150,47,44,0,Adam_Forshaw_224,1
0,0,18,0,40.8,101,0.12,0.12,0.0,1.25,1,0,6.2,16.8,75,0,0,0,0,0,10196,1,2,1,4.0,2,0,0,50,0,Adam_Lallana_101,1
0,0,2,1,2.8,101,0.04,0.31,0.27,0.15,0,0,5.0,8.8,64,0,0,0,0,0,19286,1,0,0,38.0,3,5407,1839,50,0,Adam_Lallana_101,1
0,0,6,1,12.4,101,0.01,0.01,0.0,0.35,0,0,1.4,1.6,62,0,0,0,0,0,24198,1,2,0,0.0,3,6603,3947,50,0,Adam_Lallana_101,1
0,0,0,0,0.0,101,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,23874,0,0,1,0.0,0,2835,4206,50,0,Adam_Lallana_101,0
0,0,0,0,0.0,101,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15900,0,1,2,0.0,0,230,8147,50,0,Adam_Lallana_101,0
0,0,0,0,0.0,101,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11717,0,2,5,0.0,0,44,4450,49,0,Adam_Lallana_101,0
0,0,3,0,1.1,101,0.0,0.0,0.0,0.16,0,0,0.1,0.0,14,0,0,0,0,0,9345,0,3,3,0.0,1,113,596,49,0,Adam_Lallana_101,1
0,0,8,0,1.6,101,0.09,0.09,0.0,0.0,0,0,1.4,6.0,8,0,0,0,0,0,9899,0,1,0,6.0,1,715,399,49,0,Adam_Lallana_101,1
0,0,6,0,22.9,101,0.22,0.36,0.14,0.1,0,0,5.9,10.6,22,0,0,0,0,0,10059,0,0,2,25.0,1,440,407,49,0,Adam_Lallana_101,1
0,0,12,1,34.0,101,0.18,0.24,0.06,0.03,0,0,5.2,4.2,63,0,0,0,0,0,11193,1,0,0,14.0,3,1026,388,49,0,Adam_Lallana_101,1
0,0,3,0,0.9,101,0.01,0.01,0.0,1.24,2,0,0.3,1.8,45,0,0,0,0,0,10610,1,1,3,0.0,1,440,699,49,0,Adam_Lallana_101,1
0,0,5,0,2.9,101,0.0,0.05,0.05,1.08,1,0,0.9,0.2,64,0,0,0,0,0,9894,1,1,4,6.0,2,142,868,49,0,Adam_Lallana_101,1
1,3,36,0,26.2,101,0.38,0.63,0.25,1.03,2,1,10.4,54.4,64,0,0,0,0,0,10057,1,3,2,23.0,13,442,426,49,0,Adam_Lallana_101,1
0,0,2,0,0.0,101,0.0,0.0,0.0,0.0,0,0,0.0,0.0,4,0,0,0,0,0,15402,1,2,1,0.0,1,5571,754,49,0,Adam_Lallana_101,1
