player,element,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_in,transfers_out,value,yellow_cards,Involved
Tom_Heaton_348,348,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,40578.73684210526,0,32,69,0.0,0,30785,45479,1478,0,0
Tom_McGill_756,756,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,337.0,0,15,22,0.0,0,980,520,400,0,0
Tomas_Soucek_468,468,4,6,364,8,230.1,1.03,5.05,4.02,43.04,42,2,127.1,565.6,2811,0,0,0,0,0,91064.3947368421,32,40,57,472.0,100,111251,215641,1971,3,36
Tommi_O'Reilly_761,761,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,93.83333333333333,0,3,8,0.0,0,214,116,270,0,0
Tosin_Adarabioyo_209,209,0,1,353,3,89.8,0.47,1.18,0.71,43.91,39,1,71.4,495.0,2084,0,0,0,0,0,13343.473684210527,23,53,55,128.0,49,32630,35654,1698,4,25
Toti António_Gomes_489,489,0,4,201,4,74.3,0.23,0.58,0.35000000000000003,20.87,14,1,36.5,225.2,978,0,0,0,0,0,176053.23684210525,10,32,57,65.0,43,541649,335918,1482,6,17
Travis_Patterson_755,755,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,142.25,0,4,12,0.0,0,379,197,360,0,0
Trent_Alexander-Arnold_285,285,11,21,824,10,1168.2,9.26,11.620000000000001,2.36,43.1,44,2,219.0,779.0,2922,0,0,0,0,0,2794835.5263157897,34,46,76,241.0,156,5081311,5159634,2804,5,37
Trevoh_Chalobah_141,141,0,1,318,5,93.5,0.32,1.1400000000000001,0.8200000000000001,30.990000000000002,24,0,48.7,283.59999999999997,1601,1,0,0,0,0,61561.92105263158,18,37,48,108.0,49,190481,196958,1746,4,25
Tristan_Crama_646,646,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2617.8888888888887,0,29,40,0.0,0,4331,3339,1080,0,0
Troy_Parrott_453,453,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7198.421052631579,0,58,75,0.0,0,0,10121,1710,0,0
Tyler_Adams_506,506,0,1,290,5,328.9,1.05,1.16,0.11,32.69,36,0,74.9,393.6,2156,0,0,0,1,0,17099.473684210527,24,59,67,24.0,47,24588,32674,1874,4,24
Tyler_Roberts_229,229,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,66.21052631578948,0,59,67,0.0,0,0,38,1900,0,0
Tyrell_Malacia_504,504,0,8,287,7,125.80000000000001,0.71,0.94,0.23,19.21,14,0,41.1,206.4,1391,0,0,0,0,0,248504.73684210525,14,32,69,77.0,62,509808,637124,1625,6,22
Tyrese_Francois_521,521,0,0,3,0,0.3,0.0,0.0,0.0,0.0,0,0,0.1,1.0,1,0,0,0,0,0,1978.9736842105262,0,53,55,0.0,1,1372,3488,1677,0,1
Tyrick_Mitchell_170,170,2,7,476,8,234.0,1.25,1.87,0.62,42.9,40,0,84.3,470.4,2889,0,0,0,1,0,87618.3947368421,34,42,47,135.0,93,233658,220748,1688,5,36
Tyrone_Mings_39,39,3,17,617,12,87.7,0.95,1.91,0.96,47.28,40,1,87.0,657.2,3150,1,0,0,0,0,671542.5,35,39,58,121.0,130,2247657,1365522,1677,7,35
Vicente_Guaita_152,152,0,10,484,6,0.0,0.01,0.01,0.0,38.199999999999996,34,0,66.8,668.4,2430,0,0,0,0,85,219926.52631578947,27,42,47,0.0,99,547456,561368,1692,1,27
Victor_Kristiansen_709,709,1,0,111,0,119.3,0.6,0.72,0.12000000000000001,17.880000000000003,21,0,30.8,173.2,891,0,0,0,0,0,2412.3888888888887,11,26,30,14.0,16,7603,5933,810,2,12
Victor_Lindelöf_337,337,0,3,327,6,53.5,0.39,0.64,0.25,19.97,16,0,33.9,265.0,1359,0,0,0,0,0,33133.47368421053,14,32,69,19.0,57,309278,70069,1601,1,20
Viljami_Sinisalo_707,707,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1028.5263157894738,0,21,27,0.0,0,2214,1163,760,0,0
Virgil_van Dijk_280,280,1,13,636,11,121.0,1.09,3.5900000000000003,2.5,41.17,36,3,125.4,743.2,2835,0,0,0,0,0,1355226.4473684211,32,46,76,389.0,127,1909767,2146711,2473,3,32
Vitalii_Mykolenko_194,194,1,4,449,7,307.0,0.91,1.45,0.54,53.67,46,0,93.4,504.8,2653,0,0,0,0,0,75143.73684210527,30,45,46,120.0,75,350570,280539,1649,4,34
Vitaly_Janelt_86,86,1,5,357,8,246.1,1.56,3.8899999999999997,2.33,29.68,28,3,88.1,411.2,2201,0,0,0,0,0,14097.0,24,41,63,223.0,85,47211,47264,2090,3,35
Vladimir_Coufal_463,463,2,2,327,4,330.5,1.71,1.99,0.28,30.46,35,0,74.9,361.6,2135,0,0,0,0,0,94869.86842105263,24,40,57,54.0,58,422614,359809,1587,5,27
Wanya_Marçal-Madivadua_735,735,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,130.05555555555554,0,26,30,0.0,0,304,242,810,0,0
Wayne_Hennessey_518,518,0,0,46,0,0.0,0.0,0.0,0.0,5.430000000000001,5,0,6.3,62.2,271,0,0,0,0,10,178614.05263157896,3,35,71,0.0,8,119025,200114,1490,0,4
Wesley_Fofana_272,272,0,4,244,2,59.0,0.29000000000000004,1.03,0.74,22.96,24,1,43.8,289.2,1362,0,0,0,0,0,122776.73684210527,14,40,48,86.0,37,300882,428441,1647,4,17
Weston_McKennie_720,720,1,0,135,1,201.7,0.56,1.3399999999999999,0.78,28.3,35,0,48.3,198.8,1434,0,0,0,0,0,3966.7894736842104,16,34,33,81.0,31,17588,8734,905,7,19
Wilfred_Ndidi_265,265,0,0,257,1,73.0,0.18,0.4,0.22,32.28,39,0,43.2,317.6,1672,0,0,0,0,0,25300.92105263158,19,55,64,45.0,41,22028,45113,1836,4,27
Wilfried_Gnonto_619,619,4,6,183,4,323.5,2.12,3.91,1.79,25.22,28,2,84.3,264.8,1346,0,0,0,0,0,83613.18181818182,14,55,58,253.0,55,522399,395488,1627,7,24
Wilfried_Zaha_160,160,2,6,216,5,384.8,2.95,9.27,6.32,33.24,34,7,169.4,465.4,2289,0,2,0,0,0,1225747.4210526317,27,42,47,848.0,95,3767001,4027827,2759,5,27
Will_Dennis_77,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,52048.42105263158,0,45,63,0.0,0,39229,69254,1495,0,0
Will_Hughes_163,163,1,3,152,1,102.1,0.63,0.97,0.34,13.05,11,1,31.0,153.2,822,0,0,0,0,0,3069.5,7,42,47,57.0,41,2031,3824,1833,4,27
Will_Smallbone_415,415,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,957.5526315789474,0,54,55,0.0,0,0,1393,1710,0,0
William_Saliba_26,26,1,14,571,12,100.8,0.32,1.23,0.91,26.86,25,2,74.5,529.0,2415,1,0,0,0,0,2777030.552631579,27,60,71,114.0,117,5306437,4548688,1923,4,27
Willian_Borges da Silva_614,614,7,11,442,9,658.8,2.9899999999999998,6.45,3.46,34.39,22,5,153.6,430.2,2127,0,0,0,0,0,29721.939393939392,25,47,46,447.0,116,203773,159327,1815,2,27
Willy_Boly_474,474,1,7,147,3,11.8,0.27,0.32,0.05,10.370000000000001,10,0,18.3,145.0,684,0,0,0,0,0,18599.13157894737,9,34,65,24.0,37,26166,44135,1599,2,11
Willy_Caballero_424,424,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,92053.31578947368,0,54,55,0.0,0,55007,77146,1490,0,0
Wout_Faes_612,612,2,5,545,7,115.6,0.5800000000000001,1.78,1.2,52.76,51,1,87.10000000000001,662.4,2786,2,0,0,1,0,18490.21212121212,31,47,55,93.0,78,79668,63731,1428,4,31
Wout_Weghorst_701,701,1,0,56,4,183.7,1.16,3.18,2.02,14.6,11,0,42.1,97.6,790,0,0,0,0,0,55639.90476190476,10,16,38,140.0,24,348084,174373,1189,1,17
Xande_Nascimento da Costa Silva_390,390,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,541.1052631578947,0,35,71,0.0,0,0,1528,1900,0,0
Yago_de Santiago Alonso_777,777,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,4,1,0.0,0,0,0,45,0,0
Yan_Valery_414,414,0,0,1,0,0.9,0.0,0.0,0.0,0.99,2,0,0.5,4.0,45,0,0,0,0,0,43084.26315789474,1,54,55,0.0,0,20793,71159,1520,0,1
Yasin_Ayari_719,719,0,0,14,0,25.3,0.3,0.32,0.02,1.4500000000000002,2,0,3.3,5.4,65,0,0,0,0,0,409.7368421052632,1,25,36,3.0,3,1098,617,855,0,3
Yegor_Yarmolyuk_650,650,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,527.3076923076923,0,29,36,0.0,0,1627,1194,1170,0,0
Yerry_Mina_188,188,0,7,115,1,17.7,0.15,1.67,1.52,10.3,9,2,33.0,176.8,594,0,0,0,0,0,10343.21052631579,7,45,46,134.0,33,48723,28091,1641,2,7
Yerson_Mosquera Valdelamar_494,494,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,109356.02631578948,0,32,57,0.0,0,98220,141156,1487,0,0
Yoane_Wissa_89,89,4,6,292,7,184.5,1.08,6.73,5.65,21.64,17,7,95.5,363.8,1587,0,0,0,0,0,25450.815789473683,16,41,63,414.0,111,118915,112043,2031,3,38
Youri_Tielemans_259,259,3,6,461,6,458.3,2.99,5.49,2.5,45.82,49,3,116.2,512.2,2341,0,1,0,0,0,153288.36842105264,27,55,64,190.0,86,232024,355149,2366,4,31
Yves_Bissouma_444,444,0,0,176,1,135.0,0.37,0.54,0.17,13.91,20,0,26.799999999999997,111.0,998,0,0,0,0,0,33055.71052631579,10,58,75,23.0,27,31418,72188,1801,6,23
Zack_Steffen_310,310,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,1576.7105263157894,0,51,76,0.0,0,0,2268,1520,0,0
Zidane_Iqbal_551,551,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,25331.973684210527,0,32,69,0.0,0,31148,53836,1627,0,0
Çaglar_Söyüncü_267,267,0,3,93,0,13.3,0.02,0.44,0.42,10.86,13,1,24.1,174.6,528,0,0,0,0,0,28491.736842105263,6,55,64,53.0,16,20969,54728,1609,2,7
