player,element,assists,bonus,bps,clean_sheets,creativity,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,goals_conceded,goals_scored,ict_index,influence,minutes,own_goals,penalties_missed,penalties_saved,red_cards,saves,selected,starts,threat,total_points,transfers_in,transfers_out,yellow_cards,Involved,price_start,price_end,profit_or_loss,Net Transfers,90s completed,expected_assists_per90,expected_goal_involvements_per90,expected_goals_per90,expected_goals_conceded_per90,goals_per_90,goals_conceded_per_90,saves_per_90,assists_per_90,bonus_points_per_90
Lucas Rodrigues Moura da Silva,431,0,0,55,0,55.8,0.45999999999999996,1.01,0.55,2.68,5,1,12.7,29.0,145,0,0,0,1,0,18262.0,0,43.0,17,14566,42033,0,15,£6.0,£5.8,£-0.2,-27467,1.6111111111111112,0.28551724137931034,0.6268965517241379,0.3413793103448276,1.663448275862069,0.6206896551724138,3.103448275862069,0.0,0.0,0.0
Lucas Tolentino Coelho de Lima,603,5,8,395,6,446.5,2.62,7.010000000000001,4.39,33.84,39,4,142.0,496.8,2154,0,0,0,0,0,80818.0,27,473.0,98,381118,298549,5,28,£6.0,£5.9,£-0.1,82569,23.933333333333334,0.1094707520891365,0.29289693593314764,0.18342618384401113,1.4139275766016715,0.1671309192200557,1.6295264623955432,0.0,0.20891364902506965,0.3342618384401114
Lucas Torreira di Pascua,22,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,11729.0,0,0.0,0,2811,37912,0,0,£4.5,£4.5,£0.0,-35101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ludwig Augustinsson,525,0,0,5,0,1.9000000000000001,0.01,0.09,0.08,0.74,0,0,4.2,5.6,76,0,0,0,0,0,4902.0,1,35.0,2,1973,7099,1,3,£4.5,£4.3,£-0.2,-5126,0.8444444444444444,0.011842105263157895,0.10657894736842105,0.09473684210526316,0.8763157894736842,0.0,0.0,0.0,0.0,0.0
Luis Díaz,293,2,7,166,4,176.7,1.32,3.8,2.48,11.99,11,4,80.1,236.2,991,0,0,0,0,0,1088163.0,11,388.0,62,2226395,3337522,2,17,£8.0,£7.8,£-0.2,-1111127,11.011111111111111,0.11987891019172553,0.34510595358224017,0.22522704339051464,1.0889001009081736,0.3632694248234107,0.9989909182643795,0.0,0.18163471241170534,0.6357214934409687
Luis Sinisterra Lucumí,508,0,6,173,0,157.70000000000002,0.88,4.69,3.81,18.12,23,5,70.6,242.79999999999998,863,0,0,0,1,0,33871.0,13,305.0,53,144452,156896,1,19,£6.5,£6.5,£0.0,-12444,9.588888888888889,0.0917728852838934,0.48910776361529557,0.39733487833140213,1.8896871378910778,0.5214368482039398,2.398609501738123,0.0,0.0,0.6257242178447278
Luka Milivojevic,158,0,0,80,2,43.6,0.2,0.54,0.34,7.8,7,0,12.7,69.2,500,0,0,0,0,0,43626.0,5,17.0,23,56099,90185,2,18,£4.5,£4.2,£-0.3,-34086,5.555555555555555,0.036000000000000004,0.09720000000000001,0.061200000000000004,1.404,0.0,1.26,0.0,0.0,0.0
Lukasz Fabianski,455,0,10,622,9,0.0,0.0,0.0,0.0,45.55,48,0,75.4,755.6,3111,0,0,1,0,109,131172.0,36,0.0,127,244225,253082,1,36,£5.0,£4.9,£-0.1,-8857,34.56666666666667,0.0,0.0,0.0,1.3177434908389583,0.0,1.3886210221793633,3.1533269045323045,0.0,0.2892960462873674
Luke Ayling,222,1,4,336,3,209.29999999999998,2.2399999999999998,5.17,2.9299999999999997,42.12,48,2,92.8,451.8,2048,0,0,0,0,0,19168.0,22,264.0,59,108475,63507,3,29,£4.5,£4.5,£0.0,44968,22.755555555555556,0.09843749999999998,0.22719726562499998,0.128759765625,1.8509765624999999,0.087890625,2.109375,0.0,0.0439453125,0.17578125
Luke Chambers,563,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,9280.0,0,0.0,0,6903,9126,0,0,£4.0,£4.0,£0.0,-2223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Cundle,485,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,24091.0,0,0.0,0,19628,46391,0,0,£4.5,£4.4,£-0.1,-26763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Harris,546,0,0,7,0,1.5999999999999999,0.0,0.0,0.0,1.1600000000000001,1,0,0.2,0.6000000000000001,10,0,0,0,0,0,4770.0,0,0.0,3,6722,8718,0,3,£4.5,£4.3,£-0.2,-1996,0.1111111111111111,0.0,0.0,0.0,10.440000000000001,0.0,9.0,0.0,0.0,0.0
Luke Mbete-Tabu,320,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,16655.0,0,0.0,0,47144,52449,0,0,£4.0,£3.9,£-0.1,-5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Plange,496,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,42995.0,0,0.0,0,18888,109546,0,0,£4.5,£4.5,£0.0,-90658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Luke Shaw,332,4,20,626,12,547.7,2.9,3.99,1.09,37.85,35,1,124.2,572.8,2552,0,0,0,0,0,1399174.0,30,118.0,124,8293340,2740896,8,31,£5.0,£5.3,£0.3,5552444,28.355555555555554,0.10227272727272728,0.14071316614420065,0.03844043887147336,1.3348354231974924,0.03526645768025079,1.2343260188087775,0.0,0.14106583072100315,0.7053291536050157
Luke Thomas,270,1,0,189,2,89.39999999999999,0.48,0.57,0.09000000000000001,23.11,20,0,26.8,166.8,1068,1,0,0,0,0,12259.0,11,12.0,28,34714,32253,3,17,£4.5,£3.9,£-0.6,2461,11.866666666666667,0.04044943820224719,0.048033707865168536,0.007584269662921349,1.9474719101123594,0.0,1.6853932584269662,0.0,0.08426966292134831,0.0
Lyanco Silveira Neves Vojnovic,413,1,0,209,0,52.8,0.12,0.7,0.5800000000000001,23.36,26,1,45.0,281.6,1173,0,0,0,0,0,4847.0,11,114.0,29,4308,6550,4,21,£4.5,£4.4,£-0.1,-2242,13.033333333333333,0.009207161125319692,0.053708439897698204,0.04450127877237852,1.7923273657289003,0.07672634271099744,1.9948849104859334,0.0,0.07672634271099744,0.0
Lyle Taylor,380,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,574094.0,0,0.0,0,690333,1293924,0,0,£4.5,£4.1,£-0.4,-603591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Bech Sørensen,91,0,0,12,0,0.2,0.0,0.0,0.0,0.28,0,0,0.2,2.6,18,0,0,0,0,0,4063.0,0,0.0,4,1768,6034,0,4,£4.5,£4.5,£0.0,-4266,0.2,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0
Mads Bidstrup,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,112.0,0,0.0,0,0,142,0,0,£4.5,£4.5,£0.0,-142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mads Roerslev Rasmussen,90,0,0,201,5,120.60000000000001,0.8200000000000001,1.0999999999999999,0.28,17.669999999999998,12,0,33.4,167.6,1101,0,0,0,0,0,6745.0,12,46.0,48,12498,13141,0,20,£4.5,£4.3,£-0.2,-643,12.233333333333333,0.0670299727520436,0.08991825613079019,0.0228882833787466,1.4444141689373295,0.0,0.9809264305177112,0.0,0.0,0.0
Malang Sarr,143,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4402.0,0,0.0,0,289,11534,0,0,£5.0,£5.0,£0.0,-11245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malcolm Ebiowei,173,0,0,9,0,0.9,0.01,0.01,0.0,0.18,1,0,0.9,3.4000000000000004,31,0,0,0,0,0,26106.0,0,4.0,3,76304,82688,0,3,£4.5,£4.2,£-0.3,-6384,0.34444444444444444,0.02903225806451613,0.02903225806451613,0.0,0.5225806451612903,0.0,2.903225806451613,0.0,0.0,0.0
Manor Solomon,562,0,1,156,0,86.0,0.78,1.99,1.21,12.18,11,4,40.800000000000004,214.8,560,0,0,0,0,0,7914.0,4,107.0,44,48286,37583,0,19,£5.0,£4.9,£-0.1,10703,6.222222222222222,0.12535714285714286,0.3198214285714286,0.1944642857142857,1.9575,0.6428571428571428,1.7678571428571428,0.0,0.0,0.1607142857142857
Manuel Akanji,610,1,5,460,7,146.5,0.99,2.13,1.1400000000000001,21.7,23,0,71.4,385.6,2284,0,0,0,0,0,251445.0,24,180.0,82,1419834,676612,2,29,£5.0,£5.1,£0.1,743222,25.377777777777776,0.039010507880910684,0.08393169877408056,0.044921190893169885,0.8550788091068301,0.0,0.9063047285464099,0.0,0.0394045534150613,0.1970227670753065
Manuel Lanzini,460,0,1,63,0,21.9,0.29,0.83,0.54,5.970000000000001,5,1,10.8,50.6,243,0,0,0,0,0,15612.0,2,37.0,17,14917,34000,0,10,£5.5,£5.0,£-0.5,-19083,2.7,0.1074074074074074,0.30740740740740735,0.2,2.2111111111111112,0.37037037037037035,1.8518518518518516,0.0,0.0,0.37037037037037035
Marc Albrighton,251,0,0,57,0,95.2,0.41,0.78,0.37,4.04,3,1,21.4,76.8,232,0,0,0,0,0,6920.0,1,43.0,13,6506,14553,0,6,£5.0,£4.7,£-0.3,-8047,2.577777777777778,0.159051724137931,0.3025862068965517,0.14353448275862069,1.5672413793103448,0.3879310344827586,1.1637931034482758,0.0,0.0,0.0
Marc Cucurella Saseta,112,2,1,363,6,232.5,0.96,1.34,0.38,26.03,20,0,65.9,354.4,1669,0,0,0,0,0,876700.0,21,72.0,65,2471789,2423782,4,24,£5.0,£4.9,£-0.1,48007,18.544444444444444,0.05176752546434991,0.07225883762732176,0.02049131216297184,1.4036548831635711,0.0,1.078490113840623,0.0,0.10784901138406232,0.05392450569203116
Marc Guéhi,167,0,2,623,9,142.7,0.82,2.2800000000000002,1.46,46.47,46,1,103.89999999999999,688.2,3330,1,0,0,0,0,200903.0,37,205.0,95,670714,584806,8,37,£4.5,£4.5,£0.0,85908,37.0,0.02216216216216216,0.06162162162162163,0.03945945945945946,1.2559459459459459,0.02702702702702703,1.2432432432432432,0.0,0.0,0.05405405405405406
Marc Jurado Gomez,759,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,289.0,0,0.0,0,316,185,0,0,£4.0,£4.0,£0.0,131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marc Roca Junqué,245,3,3,357,2,475.8,2.49,4.59,2.1,46.6,60,1,123.1,433.6,2316,0,0,0,0,0,9154.0,29,323.0,67,18452,23512,7,32,£5.0,£4.8,£-0.2,-5060,25.733333333333334,0.09676165803108809,0.17836787564766837,0.08160621761658031,1.810880829015544,0.038860103626943004,2.33160621761658,0.0,0.11658031088082901,0.11658031088082901
Marcel Sabitzer,728,1,0,98,5,138.9,1.2,1.94,0.74,11.08,7,0,32.5,100.4,622,0,0,0,0,0,9321.0,7,84.0,25,42558,29076,1,11,£5.0,£4.7,£-0.3,13482,6.911111111111111,0.17363344051446944,0.28070739549839224,0.10707395498392282,1.6032154340836011,0.0,1.012861736334405,0.0,0.14469453376205788,0.0
Marcos Alonso,129,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,91027.0,0,0.0,0,8779,238007,0,0,£5.5,£5.3,£-0.2,-229228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcos Senesi,576,0,5,462,5,78.7,0.35000000000000003,2.0100000000000002,1.6600000000000001,47.62,55,2,77.5,586.0,2489,0,0,0,0,0,17025.0,29,109.0,69,83540,64017,7,31,£4.5,£4.4,£-0.1,19523,27.655555555555555,0.012655685014061873,0.07267979108075533,0.06002410606669346,1.721896343913218,0.07231820008035356,1.9887505022097227,0.0,0.0,0.1807955002008839
Marcus Bettinelli,635,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2419.0,0,0.0,0,4752,3998,0,0,£4.0,£4.0,£0.0,754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Forss,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,6516.0,0,0.0,0,0,12581,0,0,£4.5,£4.5,£0.0,-12581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Oliveira Alencar,27,0,0,3,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1,0,0,0,0,0,8044.0,0,0.0,1,6225,13982,0,1,£5.0,£4.6,£-0.4,-7757,0.011111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Rashford,335,7,21,530,13,459.7,2.86,18.13,15.27,43.46,39,17,277.6,887.8,2880,0,0,0,0,0,3646440.0,32,1427.0,205,12078221,6991480,2,35,£6.5,£7.2,£0.7,5086741,32.0,0.089375,0.5665625,0.4771875,1.358125,0.53125,1.21875,0.0,0.21875,0.65625
Marcus Tavernier,535,4,12,315,5,348.4,1.37,4.5,3.13,31.77,37,5,124.2,459.8,1740,0,0,0,0,0,21162.0,19,436.0,94,164013,162393,1,23,£5.0,£4.7,£-0.3,1620,19.333333333333332,0.07086206896551725,0.2327586206896552,0.16189655172413794,1.6432758620689656,0.25862068965517243,1.913793103448276,0.0,0.20689655172413796,0.6206896551724138
Marek Rodák,213,0,0,33,1,0.0,0.0,0.0,0.0,2.12,2,0,1.9,19.0,180,0,0,0,0,2,18844.0,2,0.0,7,17927,26125,0,2,£4.5,£4.3,£-0.2,-8198,2.0,0.0,0.0,0.0,1.06,0.0,1.0,1.0,0.0,0.0
Mario Lemina,698,1,0,196,5,65.0,0.46,0.71,0.25,27.88,28,0,30.1,200.4,1297,0,0,0,1,0,1057.0,17,36.0,35,4752,2374,2,19,£4.5,£4.5,£0.0,2378,14.411111111111111,0.03191981495759445,0.04926754047802621,0.017347725520431765,1.9346183500385503,0.0,1.9429452582883577,0.0,0.06939090208172706,0.0
Mark Gillespie,776,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,£4.0,£4.0,£0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mark Travers,72,0,1,193,2,0.0,0.0,0.0,0.0,19.68,32,0,25.4,253.0,1035,0,0,0,0,36,44149.0,11,0.0,28,67840,83475,0,12,£4.5,£4.1,£-0.4,-15635,11.5,0.0,0.0,0.0,1.711304347826087,0.0,2.782608695652174,3.130434782608696,0.0,0.08695652173913043
Martial Godo,641,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,456.0,0,0.0,0,1145,1000,0,0,£4.5,£4.5,£0.0,145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Dubravka,355,0,1,49,1,0.0,0.0,0.0,0.0,3.33,1,0,2.9,29.4,156,0,0,0,0,10,51898.0,1,0.0,11,29851,92512,0,2,£4.5,£4.1,£-0.4,-62661,1.7333333333333334,0.0,0.0,0.0,1.9211538461538462,0.0,0.5769230769230769,5.769230769230769,0.0,0.5769230769230769
Martin Ødegaard,7,8,30,813,13,1100.4,8.02,17.77,9.75,37.94,38,15,298.3,960.0,3132,0,0,0,0,0,2733058.0,37,920.0,212,7549631,4883017,4,37,£6.5,£6.9,£0.4,2666614,34.8,0.23045977011494254,0.510632183908046,0.2801724137931035,1.0902298850574712,0.4310344827586207,1.0919540229885059,0.0,0.2298850574712644,0.8620689655172414
Marvelous Nakamba,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,15715.0,0,0.0,0,18009,29902,0,0,£4.5,£4.3,£-0.2,-11893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mason Holgate,192,0,2,81,2,71.9,0.16999999999999998,1.17,1.0,9.49,9,0,21.5,90.4,506,0,0,0,1,0,8750.0,5,55.0,16,9414,18445,1,8,£4.5,£4.2,£-0.3,-9031,5.622222222222222,0.030237154150197627,0.20810276679841896,0.17786561264822134,1.6879446640316207,0.0,1.6007905138339922,0.0,0.0,0.3557312252964427
Mason Mount,142,4,8,277,8,463.09999999999997,2.81,4.78,1.97,23.53,21,3,117.2,331.40000000000003,1644,0,0,0,0,0,635668.0,20,376.0,82,2479756,2735880,4,24,£8.0,£7.2,£-0.8,-256124,18.266666666666666,0.15383211678832118,0.26167883211678833,0.10784671532846715,1.288138686131387,0.1642335766423358,1.1496350364963503,0.0,0.21897810218978103,0.43795620437956206
Matej Kovár,615,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,476.0,0,0.0,0,107,248,0,0,£4.0,£4.0,£0.0,-141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mateo Joseph Fernández,659,0,0,5,0,0.2,0.0,0.06,0.06,0.30000000000000004,0,0,2.2,3.0,24,0,0,0,0,0,2896.0,0,19.0,3,7372,5764,0,3,£4.5,£4.5,£0.0,1608,0.26666666666666666,0.0,0.225,0.225,1.1250000000000002,0.0,0.0,0.0,0.0,0.0
Mateo Kovacic,132,2,2,289,4,363.8,2.04,3.83,1.7899999999999998,24.0,25,1,77.5,294.2,1699,0,0,0,0,0,38481.0,17,114.0,53,79886,130707,8,27,£5.0,£4.9,£-0.1,-50821,18.877777777777776,0.10806356680400236,0.20288404944084756,0.0948204826368452,1.2713360800470865,0.052972336668628606,1.3243084167157153,0.0,0.10594467333725721,0.10594467333725721
Mateus Cardoso Lemos Martins,715,0,1,90,0,98.7,0.26,1.99,1.73,13.219999999999999,15,1,28.8,84.0,732,0,0,0,0,0,10353.0,9,109.0,27,30040,27469,0,13,£5.5,£4.9,£-0.6,2571,8.133333333333333,0.0319672131147541,0.244672131147541,0.2127049180327869,1.6254098360655738,0.12295081967213116,1.8442622950819674,0.0,0.0,0.12295081967213116
Mateusz Klich,223,0,0,43,0,69.3,0.22,0.38,0.16,4.99,5,0,15.2,39.6,266,0,0,0,0,0,6237.0,0,50.0,12,5120,13406,2,14,£5.0,£4.6,£-0.4,-8286,2.9555555555555557,0.07443609022556391,0.12857142857142856,0.05413533834586466,1.688345864661654,0.0,1.6917293233082706,0.0,0.0,0.0
Mateusz Lis,421,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,18841.0,0,0.0,0,2802,19928,0,0,£4.0,£4.0,£0.0,-17126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matheus Luiz Nunes,589,1,5,338,11,405.0,1.38,3.79,2.41,41.19,38,1,108.6,370.2,2467,0,0,0,1,0,18567.0,30,310.0,80,70148,60331,2,34,£5.0,£4.8,£-0.2,9817,27.41111111111111,0.05034454803404945,0.13826509931090394,0.08792055127685448,1.5026753141467368,0.03648155654641265,1.3862991487636807,0.0,0.03648155654641265,0.18240778273206323
Matheus Santos Carneiro Da Cunha,682,0,6,122,5,95.1,0.17,1.8900000000000001,1.72,16.76,12,2,45.1,143.0,961,0,0,0,0,0,19858.0,12,217.0,39,110640,70404,1,17,£5.5,£5.3,£-0.2,40236,10.677777777777777,0.01592091571279917,0.177003121748179,0.16108220603537982,1.5696149843912592,0.18730489073881373,1.1238293444328824,0.0,0.0,0.5619146722164412
Mathias Jensen,88,7,11,498,10,787.9,4.79,7.13,2.34,40.47,40,5,164.1,644.0,2805,0,0,0,0,0,218645.0,37,208.0,132,1052934,772713,5,37,£5.0,£4.8,£-0.2,280221,31.166666666666668,0.1536898395721925,0.22877005347593582,0.07508021390374331,1.2985026737967913,0.16042780748663102,1.2834224598930482,0.0,0.2245989304812834,0.3529411764705882
Mathias Jorgensen,595,1,4,191,4,18.2,0.15000000000000002,1.48,1.33,19.73,15,0,25.6,189.8,1097,1,0,0,0,0,96862.0,11,45.0,45,265842,197688,2,18,£4.0,£3.9,£-0.1,68154,12.188888888888888,0.01230628988149499,0.12142206016408387,0.10911577028258888,1.6186873290793073,0.0,1.2306289881494987,0.0,0.08204193254329992,0.32816773017319967
Matija Šarkić,492,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,191165.0,0,0.0,0,124449,190770,0,0,£4.0,£3.9,£-0.1,-66321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Clarke,543,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,13142.0,0,0.0,0,10007,24069,0,0,£4.0,£4.0,£0.0,-14062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matt Doherty,429,0,2,147,3,110.5,0.27,1.01,0.74,8.61,9,1,40.3,147.0,663,0,0,0,0,0,52016.0,7,146.0,35,269564,267067,0,12,£5.0,£4.6,£-0.4,2497,7.366666666666666,0.03665158371040724,0.13710407239819006,0.10045248868778281,1.1687782805429865,0.13574660633484165,1.2217194570135748,0.0,0.0,0.2714932126696833
Matt Ritchie,350,0,0,24,0,17.2,0.05,0.05,0.0,0.9,0,0,2.8000000000000003,8.8,35,0,0,0,0,0,6816.0,0,2.0,7,4227,11018,0,7,£4.5,£4.2,£-0.3,-6791,0.3888888888888889,0.1285714285714286,0.1285714285714286,0.0,2.3142857142857145,0.0,0.0,0.0,0.0,0.0
Matt Targett,367,0,2,157,3,141.9,0.67,0.68,0.01,6.79,6,0,24.8,97.6,600,0,0,0,0,0,73605.0,6,8.0,35,122148,212545,1,17,£5.0,£4.7,£-0.3,-90397,6.666666666666667,0.1005,0.10200000000000001,0.0015,1.0185,0.0,0.8999999999999999,0.0,0.0,0.3
Matt Turner,24,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,142918.0,0,0.0,0,224002,226053,0,0,£4.0,£3.8,£-0.2,-2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Cox,633,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,4077.0,0,0.0,0,11845,8801,0,0,£4.0,£3.9,£-0.1,3044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Craig,764,0,0,3,0,0.0,0.0,0.0,0.0,0.1,0,0,0.0,0.0,13,0,0,0,0,0,49.0,0,0.0,1,90,32,0,1,£4.5,£4.5,£0.0,58,0.14444444444444443,0.0,0.0,0.0,0.6923076923076924,0.0,0.0,0.0,0.0,0.0
Matthew Dibley-Dias,763,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,53.0,0,0.0,0,140,40,0,0,£4.5,£4.5,£0.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Smith,607,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,7853.0,0,0.0,0,12153,11189,0,0,£4.5,£4.4,£-0.1,964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Matty Cash,43,2,3,311,4,178.0,0.9500000000000001,1.1500000000000001,0.2,27.14,29,0,54.4,298.4,1817,0,0,0,0,0,517446.0,20,67.0,57,417090,1811641,4,26,£5.0,£4.6,£-0.4,-1394551,20.18888888888889,0.04705558613098514,0.0569620253164557,0.009906439185470555,1.3443037974683545,0.0,1.4364336818932306,0.0,0.09906439185470556,0.14859658778205834
Matías Viña,718,0,0,93,1,28.099999999999998,0.11,0.9700000000000001,0.86,7.609999999999999,10,2,27.700000000000003,156.4,452,0,0,0,0,0,2395.0,5,92.0,28,12577,6049,1,12,£4.5,£4.5,£0.0,6528,5.022222222222222,0.02190265486725664,0.193141592920354,0.17123893805309734,1.5152654867256636,0.39823008849557523,1.991150442477876,0.0,0.0,0.0
Mauro Bandeira,767,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,27.0,0,0.0,0,44,4,0,0,£4.5,£4.5,£0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Max Kilman,484,1,12,622,11,66.9,0.5,1.81,1.31,56.6,56,0,91.60000000000001,739.8,3307,0,0,0,0,0,290891.0,37,106.0,109,1128973,762917,3,37,£4.5,£4.3,£-0.2,366056,36.74444444444445,0.013607499244027819,0.0492591472633807,0.03565164801935289,1.5403689144239492,0.0,1.5240399153311157,0.0,0.027214998488055638,0.32657998185666764
Max Kinsey-Wellings,738,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,905.0,0,0.0,0,1740,1412,0,0,£4.0,£4.0,£0.0,328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maximilian Wöber,691,0,2,195,2,65.8,0.37,1.1400000000000001,0.77,22.73,23,0,39.5,273.4,1264,0,0,0,0,0,5020.0,14,54.0,25,24283,14528,3,16,£4.5,£4.4,£-0.1,9755,14.044444444444444,0.02634493670886076,0.08117088607594938,0.05482594936708861,1.6184335443037976,0.0,1.6376582278481013,0.0,0.0,0.14240506329113925
Maxwel Cornet,575,0,0,22,0,28.700000000000003,0.12,1.3800000000000001,1.26,4.77,5,0,11.3,27.2,232,0,0,0,0,0,6649.0,2,62.0,14,21066,23418,0,14,£6.0,£5.9,£-0.1,-2352,2.577777777777778,0.04655172413793103,0.5353448275862069,0.4887931034482758,1.8504310344827584,0.0,1.939655172413793,0.0,0.0,0.0
Michael Dacosta Gonzalez,696,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,285.0,0,0.0,0,1326,1041,0,0,£4.5,£4.4,£-0.1,285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Keane,180,2,5,180,2,42.6,0.83,2.12,1.29,23.98,22,1,41.7,242.6,983,0,0,0,0,0,44886.0,10,131.0,39,66645,88284,0,12,£4.5,£4.2,£-0.3,-21639,10.922222222222222,0.07599186164801627,0.19409969481180062,0.11810783316378433,2.195523906408952,0.09155645981688708,2.014242115971516,0.0,0.18311291963377416,0.4577822990844354
Michael Olakigbe,752,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,62.0,0,0.0,0,168,103,0,0,£4.5,£4.5,£0.0,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Michael Olise,171,11,15,517,8,1014.6,6.42,9.29,2.87,37.03,38,2,208.79999999999998,606.6,2743,0,0,0,0,0,82032.0,31,462.0,132,616748,426106,2,37,£5.5,£5.3,£-0.2,190642,30.477777777777778,0.21064527889172438,0.30481224936201234,0.094166970470288,1.2149835946044478,0.06562158220925994,1.2468100619759388,0.0,0.36091870215092964,0.4921618665694495
